39078,35704,21475,22427,34912,8441,5464,8887,7379,4949,0,12357,8026,11614,15697,14720,16593,14562,15893,21184,15936,16069,21219,27266,14561,20800,18061,26016,23943,18782,32030,23759,20203,18753,28154,12211,26646,17887,10700,9508,8597,8616,7445,7335,7109,6426,5959,15419,12777,10055,9522,9009,10828,10089,27902,27902,27174,28557,22466,29804,33434,24593,28090,26405,16038,19149,17453,16388,24265,24495,18902,22438,21674,22578,18009,21132,19626,22907,20836,22173,24868
38170,34795,14714,15666,34004,3562,9054,3260,694,5010,8422,0,892,6807,8936,6682,9832,6714,6451,13145,8089,9308,10883,18401,9280,10843,8423,17018,15905,10935,22310,14534,12164,10714,17686,13574,25738,19258,12071,10870,4814,10414,9407,9297,6783,5687,6383,12836,4846,5464,3057,2551,7935,3431,21141,21141,20413,21796,15706,23043,26673,16745,20242,19645,8190,12388,9606,8541,16417,15229,11055,14590,12323,14731,10161,14371,12866,16146,13653,15412,17021
38439,35065,14984,15936,34273,2577,8548,2410,727,3726,7137,892,0,8015,9206,8229,10101,8070,7659,14693,9445,9577,12091,19609,10488,14309,9631,18225,17452,12291,25538,17267,13711,12262,21663,12289,26007,17973,10786,9585,6022,10016,9315,9205,6177,5081,7591,14043,6053,6672,4265,3759,9142,4639,21410,21410,20682,22065,15975,23313,26943,18102,21598,19914,9546,12657,10962,9897,17773,18004,12411,15946,15183,16087,11518,14641,13135,16416,14345,15681,18377
44852,41478,21396,22349,40686,9781,9278,9504,7705,8934,12346,9637,8709,0,13252,2695,16514,4345,1459,9648,4771,11042,6018,13536,3268,5978,3558,9591,11103,10725,17446,13980,7926,6476,12821,20053,32420,26967,15993,17350,3749,10638,9631,9522,7008,5911,6608,7490,5270,2042,4292,4257,3419,3439,20640,20640,21255,18568,22388,29725,23445,17137,20633,26327,8209,11655,9396,8105,16808,14507,10645,15030,15719,15959,9952,17169,15705,18649,14044,16091,17412
35099,31725,11644,12596,30933,7975,17200,7698,10081,13156,14302,9427,10013,10456,0,7350,6811,6628,8522,10656,6125,3388,10267,17785,10900,9848,8964,15362,12396,7389,18615,10344,8409,8225,14739,18247,22667,17215,14187,15544,12960,18559,17553,17443,14929,13833,14529,16653,6239,9036,7737,7685,13875,7703,14456,14456,17343,17605,12635,19973,22482,10953,14450,16574,4645,5734,6060,4995,10625,13544,7958,10645,8259,10038,6616,8112,6212,9817,7422,8758,11228
42118,38744,18663,19615,37952,8246,11392,7970,8625,9854,14574,9211,9628,2283,10518,0,13780,2941,1007,6941,2805,8308,5636,13154,4033,4465,3176,11771,9700,7233,17062,8330,5960,4510,12343,18519,29686,21646,14459,15816,5862,12751,11745,11635,9121,8025,8721,9773,4801,4106,4928,4362,5702,4074,17906,17906,18521,14194,19654,26992,19072,14403,17900,23593,5475,8921,6662,5371,14075,10133,8403,10656,9608,11585,7627,14435,12971,15915,11310,13358,14678
36358,32984,12903,13855,32192,4884,14109,4608,6990,10066,11211,6336,6923,12683,6256,9560,0,8860,10732,12883,8352,7344,12494,20012,13127,12075,11191,17589,15643,9616,23514,15243,10636,10452,19639,15157,23926,18284,11097,12454,9869,15469,14462,14352,11839,10742,11438,18880,7617,10520,8113,7607,12990,8487,19329,19329,18602,19832,13894,21232,24709,15427,18923,17833,6871,10390,8287,7222,15098,15771,9736,13271,11004,13412,8843,12560,10867,14335,12334,14381,15702
40057,36683,16601,17554,35891,7032,13063,6756,8651,10204,13360,7997,8888,4343,7714,2429,11719,0,3068,7740,1497,6047,6942,14461,5168,5239,4482,11437,10500,5655,17861,9129,6759,5309,13143,17305,27625,20432,13245,14602,7533,14422,13416,13306,10375,9279,10392,15086,3266,6063,4763,4712,7762,4730,14969,14969,15584,16037,17593,24930,20915,11466,14963,21532,2911,5984,4326,3261,11138,9949,5775,9310,7043,9451,4882,11498,9483,12978,8373,10421,11741
42001,38627,18546,19498,37835,9033,10385,8756,8125,9354,12765,9243,9128,1276,10784,2840,13664,4567,0,9304,5168,12318,6209,13727,4543,6169,3749,10866,11293,9596,17636,10693,8322,6873,13012,19306,29569,22432,15245,16602,4855,11744,10737,10628,8114,7017,7714,8766,4876,3099,3897,3862,4695,3044,18801,18801,19416,19844,19537,26875,24721,15298,18795,23476,9485,9816,10672,9381,14970,15782,10766,16305,11971,17234,9990,15331,13315,16810,12206,14253,15573
42494,39120,19039,19991,38328,14470,17661,14194,14621,15850,20797,15923,16509,8973,12362,7625,14206,7913,7698,0,6779,7594,4878,11421,7735,6726,5797,10038,3902,3938,10245,5019,2665,2661,5659,24743,30062,24609,20683,22040,12131,19020,18013,17904,15390,14293,14990,13878,10797,10257,10924,10358,12393,10070,16047,16047,16663,10883,20030,27368,15761,12544,16845,23969,7347,7530,5462,5817,12216,6822,5108,7345,6313,8274,4332,14559,11566,14057,9452,11499,12820
40466,37091,17010,17962,36300,8555,13206,8279,10174,11726,14882,9520,10410,5711,8866,3170,12128,1273,4436,6775,0,6043,5543,13061,4202,5124,3517,10638,9534,7067,16895,8164,5793,4344,12177,18828,28034,21955,14768,16125,7676,14565,13558,13449,10935,9839,10535,14650,4789,5802,6286,6235,9155,5615,14965,14965,15580,14028,18002,25339,18905,11462,14959,21941,2907,5980,4322,3257,11134,9967,5771,9306,7039,9447,4878,11494,9479,12974,8369,10417,11737
34285,30911,10830,11782,30119,9334,18559,9057,11440,14515,15661,10786,11372,10551,2944,7643,5997,6592,8815,7442,6220,0,10362,17880,10995,9943,9059,15457,8119,4450,14338,6067,5163,8320,10463,19607,21853,16400,15546,16903,10799,19918,18912,18802,16288,15192,15888,16748,6532,9329,8030,7979,13970,7996,11600,11600,12216,11725,11821,19158,16602,8097,11594,15760,4573,1408,3613,3659,7769,6581,2949,5942,3672,6083,3648,7298,4731,9610,5005,7052,8373
43392,40018,19937,20889,39226,13873,26920,13596,15979,19054,20200,15325,15911,6117,11793,6077,15055,6757,4841,5373,6149,9583,0,8213,4643,3871,2915,6830,6827,8310,13171,9576,7036,5756,8546,24146,30960,25508,20085,21442,11536,26112,26210,26545,14795,13699,14395,10786,10519,9662,10329,9764,9536,9475,19180,19180,19796,15440,20928,28266,20318,15677,19174,24867,6750,10195,7937,6646,15349,11379,9186,11902,10390,12831,8492,15710,14245,17190,12585,14632,15952
51123,47749,27667,28620,46957,21603,23485,21327,23709,24096,26853,23055,23642,12282,19523,13808,22785,14488,12572,11771,13500,17313,9177,0,9638,11601,10671,2693,13226,14708,19569,15802,13435,11974,13357,31876,38691,33238,27816,29173,19621,22677,22775,23109,22017,21668,22062,13580,16367,15826,16493,15928,13465,15639,26910,26910,27526,21667,28659,35996,26544,23408,26904,32598,14480,17926,15667,14376,23079,17605,15879,18128,17083,19057,15102,23440,21976,24920,20315,22362,23683
44148,40774,20693,21645,39982,10993,12093,10716,10520,11749,17320,16081,16667,2984,12548,4931,15811,5194,4274,8095,4206,10339,3099,9560,0,4626,2005,6559,9550,8661,15893,9758,7388,5938,11269,21266,31716,26263,17205,18562,6563,18030,12446,12336,9822,8726,9422,7452,8104,4857,7107,7071,6403,6253,19936,19936,20551,19295,21684,29022,24172,16433,19930,25623,7506,10951,8692,7401,16105,15234,9941,15756,11146,16686,9248,16466,15001,17945,13341,15388,16708
40078,36703,16622,17574,35911,10558,13746,10281,12664,15739,16885,12010,12596,8064,8478,3710,11740,3963,4994,4867,2829,6268,4388,11906,5021,0,3085,9483,7626,5159,14988,6256,3886,2436,10269,20831,27646,22193,16770,18127,8216,22797,22895,13989,11475,10379,11075,14261,7204,6342,7009,6443,11484,6155,15865,15865,16481,12120,17614,24951,16998,12362,15859,21553,3435,6880,4622,3331,12034,8059,6329,8582,7534,9511,5553,12395,10931,13875,9270,11317,12638
42223,38849,18768,19720,38057,12704,13586,12427,14810,12048,19031,14156,14742,4477,10623,4438,13885,5117,3202,6383,4129,8413,2754,10272,3078,2701,0,8889,7838,7310,14181,8407,6036,4587,9557,22976,29791,24338,18916,20273,8056,19562,13939,13829,11316,10219,10915,9221,6996,6456,7122,6557,7896,6269,18011,18011,18626,14271,19759,27097,19148,14508,18005,23698,5580,9026,6767,5476,14180,10210,8016,10733,9221,11662,7323,14540,13076,16020,11415,13463,14783
49146,45772,25691,26643,44980,19627,22596,19350,21733,23208,25964,21079,21665,9880,17547,12589,20809,12085,11353,10551,11097,15337,7957,2703,7235,9625,8669,0,12006,13488,18349,14583,12215,10754,12138,29900,36714,31261,25839,27196,13459,21788,21886,22221,21129,20779,21173,12691,16273,11753,14003,14708,10464,13149,24934,24934,25550,20447,26682,34020,25324,21431,24928,30621,12504,15949,13691,12400,21103,16386,14659,16908,15864,17838,13883,21464,19999,22944,18339,20386,21706
40644,37269,17188,18140,36477,16470,19661,16194,16621,17850,22797,17923,18509,10975,10512,9625,12355,9913,9700,2840,8779,9191,6880,13423,9737,8728,7798,12040,0,5777,9061,2914,4503,4500,4436,25680,28212,22759,22683,24040,14131,30692,20013,19904,17390,16293,16990,22157,12797,12257,12924,12358,14395,12070,15882,15882,16498,9720,18180,25517,14598,12380,15682,22119,9347,8806,7300,7656,12051,5659,6947,6182,6151,7111,6171,12708,9716,13892,9287,11334,12655
37946,34571,14490,15442,33779,10842,20067,10565,12948,16024,17169,12294,12880,8759,7814,7476,9657,7765,8768,3708,4275,4403,8330,14873,8388,7336,6452,13490,6313,0,13809,5538,1430,2931,9933,21115,25514,20061,17054,18411,11982,23492,20420,20310,17797,16700,17396,14956,7488,10109,8986,8935,12178,9922,12856,12856,13472,10951,15482,22819,15828,9354,12850,19421,2729,4340,2271,2626,9025,6147,1918,5508,3122,4901,1141,9386,7018,10866,6261,8308,9629
46363,42989,22908,23860,42197,22959,36698,22683,25065,28141,29286,24411,24997,21157,16231,17218,18075,17507,15891,10443,16372,14911,13071,19614,15928,14920,13990,18231,8625,13522,0,9431,12248,12103,5925,31400,33931,28478,29171,30529,21724,35890,35988,36323,29914,28817,29513,27355,20390,19850,20517,19951,24577,19663,23331,23331,16507,7694,29140,30396,6733,14144,13656,27838,17947,14526,14557,14913,13815,10857,12832,11380,11871,12672,13532,18428,15435,15164,15007,17054,14419
38511,35137,15055,16007,34345,15107,28680,14830,17213,20288,21434,16559,17145,13139,8379,8926,10223,9215,14429,5147,8080,7058,10099,16642,15573,9471,8587,15259,3650,5230,9144,0,3956,4369,5268,23547,26079,20626,21319,22676,16718,27872,27970,28305,19978,18881,19577,19336,13698,11558,12225,11659,16558,11371,13750,13750,14365,6900,16047,23384,11777,10247,12861,19986,9929,6674,6754,9825,9919,2839,4980,3361,4019,4291,5624,10575,7583,11759,7154,9202,10522
38472,35098,15016,15968,34306,10979,24027,10703,13085,16161,17306,12431,13018,8486,8340,6955,10184,7244,7839,3187,3754,4929,7809,14352,7867,6815,5931,12968,5792,1273,13176,4566,0,2410,8590,21252,26040,20587,17192,18549,11461,23219,23317,23651,14721,13624,14320,14683,7626,9587,10254,9689,11905,9400,13383,13383,13998,10430,16008,23345,15307,9880,13376,19947,3255,4866,2797,3152,9552,6673,2444,6034,3648,5427,1668,9912,7544,11392,6787,8835,10155
41568,38194,18112,19065,37402,11818,15008,11542,11968,13197,18145,13270,13857,9325,11436,4972,13280,5261,6264,2467,4127,6652,5316,11859,6031,4865,4634,10476,5463,2996,12824,4093,1722,0,7869,22091,29136,23683,18030,19388,9479,16368,15361,15252,12738,11641,12338,15522,8145,7605,8271,7706,12744,7418,16807,16807,17422,9957,19104,26441,14834,13304,15918,23043,4695,9731,4519,4875,12976,5896,4166,6418,5371,7348,3390,13633,10640,14816,10211,12259,13579
44080,40706,20625,21577,39914,20676,21957,20400,22782,25858,27003,22128,22714,12848,13948,12808,15792,13488,11572,6151,12500,12628,8752,15295,11609,10601,9671,13912,4394,9088,6088,7148,7814,7811,0,29117,31648,26195,26888,28245,16427,33607,22310,22200,19686,18590,19286,17752,15366,14826,15493,14927,16267,14639,19319,19319,19934,9413,21616,28954,11809,15816,15374,25555,13480,12243,10611,10967,15488,8574,10549,9097,9588,10389,9482,16145,13152,17328,12724,14771,16091
31663,28288,13712,12986,27496,10279,14340,9423,11544,9114,10216,14194,11358,19006,17224,16558,15603,16399,17730,23021,17774,17906,23056,30575,20476,22637,19899,28151,24843,21907,31062,22791,22620,20591,27186,0,19231,10472,3049,4603,17727,14838,14137,14028,13419,12735,12269,21192,14615,18576,15970,15464,17137,16345,22039,22039,21311,28448,16604,23941,33325,23153,26616,15564,17875,18180,19291,18226,23335,23730,20405,23092,20706,22484,21105,18526,18658,22099,19868,21205,23715
19499,16125,8351,7624,15333,19799,24415,19523,21905,20400,21036,21252,21838,27598,16537,24475,14915,23775,25647,24580,23267,18470,27409,34927,28042,26990,26106,32504,24155,21219,30374,22103,21932,25367,26499,12222,0,5066,14664,18978,24784,26124,29377,29268,26754,25657,26354,33795,22532,25435,23028,22522,27905,23402,16438,16438,15710,24756,11002,15605,37005,17551,21015,10723,21787,17493,21442,22137,17733,23043,19718,22404,20018,21797,20417,18268,17971,16497,19181,19842,18114
21719,18344,6702,5975,17552,14861,19904,14584,18319,15889,16525,18052,16518,25949,14888,20416,13266,20257,21588,22931,21618,16821,25760,33278,26393,25341,24457,30855,22506,19570,28725,20454,20283,23718,24850,10554,9287,0,10153,14467,21585,21613,20912,20802,20194,19510,19043,27967,18473,22434,19828,19323,24706,20203,14789,14789,14061,23107,9353,13956,35356,15902,19366,9074,20138,15844,19793,20488,16084,21394,18069,20755,18369,20148,18768,16619,16322,14848,17532,18193,16465
31545,28170,13595,12868,27378,7635,12678,7358,11093,8663,9299,10826,9292,15638,14167,13190,15485,13031,14362,19654,14406,14538,19689,27207,17108,19270,16531,24784,22413,17252,30499,22228,18672,17223,26624,3761,19113,10354,0,4622,14359,14387,13686,13576,12968,12284,11817,20741,11247,15208,12603,12097,17480,12977,21921,21921,21193,27026,16486,23823,31904,23063,26498,15446,14507,17618,15923,14858,22734,22965,17372,20907,20144,21048,16479,18408,18096,21981,19306,20642,23598
31565,32442,17866,17139,31650,8355,12416,7192,9620,7190,8291,12270,9126,17081,15610,14634,16506,14475,15806,21097,15849,15982,21132,28650,18552,20713,17974,26227,23857,18696,31943,23672,20116,18666,28067,5448,23384,14625,4643,0,15803,12914,12213,12103,11495,10811,10344,19268,12690,16652,14046,13540,15213,14420,27815,27815,27087,28470,22380,29717,33347,24506,28003,19717,15951,19062,17366,16302,24178,24409,18815,22351,21587,22491,17922,21045,19539,22820,20749,22086,24781
41006,37632,17551,18503,36840,8893,5989,8616,5265,6494,8368,8248,6269,3340,11773,5169,12669,7385,4938,11632,7496,13166,9567,20277,6287,9527,7107,12610,14392,11924,20994,13021,10651,9201,16370,15057,28574,20742,13554,12354,0,7349,6342,6232,3719,2622,3318,8430,6715,1781,4734,4222,3143,4182,23977,23977,23250,21587,18542,25880,26464,21249,24746,22481,12694,15224,14109,11124,20921,17526,17449,18049,17750,18978,12318,17208,15702,18983,16912,18248,21524
45777,42402,22321,23273,41610,12319,2485,12765,8548,5716,7187,9566,9195,8893,16543,10722,17439,13354,10491,17185,13049,17937,18800,22367,17254,20328,12660,21117,19945,24265,35790,27519,16204,14754,31914,16089,33345,21773,14586,13385,5876,0,1775,2110,5617,4933,3681,10520,11486,7333,9505,8992,8709,10072,28748,28748,28020,32108,23313,30650,36985,26020,29516,27252,21749,19995,22936,21645,25691,28046,24185,28569,22520,29498,23491,21978,20472,23753,21683,23019,26295
46140,42766,22685,23637,41974,12854,2723,13300,9083,6251,7325,10101,9730,9256,16907,11085,17803,13718,10855,17549,13413,18300,19335,22902,17789,20863,13023,21652,20308,24800,36325,28054,16567,15118,32450,16624,33708,22308,15121,13921,6239,1540,0,335,6152,5468,4216,11055,11849,7697,9868,9356,9244,10435,29111,29111,28384,32643,23676,31014,37520,26383,29880,27615,22284,20358,23471,22180,26055,28581,24720,29104,22884,30033,24026,22342,20836,24117,22046,23383,26658
46031,42656,22575,23527,41864,12745,2364,13190,8973,6141,7660,9991,9620,9147,16797,10976,17693,13608,10745,17439,13303,18190,19225,22793,17680,20753,12914,21542,20198,24690,36215,27944,16458,15008,32340,16514,33599,22198,15011,13811,6130,1852,335,0,6042,5358,4106,10946,11740,7587,9759,9246,9134,10326,29002,29002,28274,32533,23567,30904,37410,26273,29770,27506,22174,20249,23361,22070,25945,28472,24610,28994,22774,29924,23917,22232,20726,24007,21936,23273,26549
41638,38264,18182,19135,37472,9524,4657,9248,5897,5131,6731,8879,6901,4754,12404,6583,13300,9216,6352,13046,8910,13798,10981,20694,7701,10941,8521,19444,15806,13338,22408,14435,12065,10615,17784,15689,29206,21373,14186,12986,1737,6017,5010,4900,0,1732,1986,8847,7347,3195,5366,4853,3968,5933,24609,24609,23881,23001,19174,26511,27879,21881,25378,23113,13326,15856,14741,13676,21553,18940,18081,19726,18382,19866,15297,17839,16334,19615,17544,18880,22156
42485,39111,19029,19982,38319,10371,3781,10095,3966,3445,5746,4985,4613,5601,13251,7430,14147,10063,7199,13893,9757,14645,11828,21541,8548,11788,9368,20291,16653,14185,23255,15282,12912,11462,18631,13818,30053,19502,12315,11114,2584,5141,4134,4024,1097,0,1110,9694,8194,4042,6213,5700,4815,6780,25456,25456,24728,23848,20021,27358,28726,22728,26225,23960,14173,16703,15588,14523,22400,19787,18928,20572,19229,20713,16144,18686,17181,20462,18391,19727,23003
43314,39940,19858,20811,39148,9759,2820,10205,5988,3156,5912,7006,6635,6430,14080,8259,14976,10892,8028,14722,10586,15474,12657,23270,9377,12617,10197,22020,17482,15014,24084,16111,13741,12291,19460,13529,30882,19213,12026,10826,3413,4180,3173,3063,2571,1888,0,11423,9023,4871,7042,6529,6109,7609,26285,26285,25557,24677,20850,28187,29555,23557,27054,24789,15002,17532,16417,15352,23229,20616,19757,21401,20058,21542,16973,19515,18010,21291,19220,20556,23832
51463,48089,28007,28959,47297,17988,11895,17711,14361,12507,15263,17343,15364,4791,19863,7486,23125,9136,6250,14383,14653,17653,9048,13867,7435,10576,9095,12617,15838,17336,28862,20590,16937,16753,24986,22880,39031,28564,21377,20176,8031,11087,11185,11520,10428,10078,10472,0,18590,6833,13829,13317,3944,8230,27250,27250,27866,25179,28999,36336,30056,23748,27244,32938,14820,18265,16007,14716,23419,21118,17256,21641,22329,22570,16563,23780,22316,25260,20655,22702,24023
38088,34714,14633,15585,33922,5064,11186,4787,5913,7142,11391,7031,6917,5915,8776,3417,9751,3259,4589,9881,4633,7705,9218,16736,7335,10104,6758,15618,12640,7479,19534,11270,8899,7450,15658,15337,25656,18463,11276,12633,6946,12546,11539,11429,8915,7819,8515,16910,0,4573,2217,1660,7926,2172,16793,16793,20332,17861,15624,22962,22738,13290,16787,19563,4735,7808,6150,5085,12962,11773,7599,11134,8867,11275,6706,13322,11307,14802,10197,12245,13565
41572,38197,18116,19068,37405,9458,7404,9181,5831,7060,10471,8813,6834,1955,12338,3784,13234,6548,3554,10247,6112,12677,7973,15492,4902,7933,5513,11225,13007,10539,19401,11636,9266,7817,14777,15623,29140,21307,14120,12919,1874,8763,7757,7647,5133,4037,4733,9125,4630,0,3652,3616,3353,2798,19895,19895,23815,20203,19108,26445,25080,16392,19889,23047,9844,10910,11031,9739,16064,16141,10701,16664,11969,17593,10934,17773,16267,17904,13299,15347,16667
38894,35520,15439,16391,34728,6781,10290,6504,3820,5049,8460,6135,4823,4573,9661,4448,10557,4480,4217,10911,5855,8927,8649,16167,7046,8608,6189,14784,13671,8701,20076,12300,9930,8480,15452,13612,26462,19296,12109,10908,3650,11650,10643,10533,8020,6923,7619,12355,2611,3230,0,607,6583,1197,18014,18014,21138,19083,16430,23768,23960,14511,18008,20369,5956,9029,7372,6307,14183,12995,8820,12356,10089,12497,7927,15096,13590,16024,11419,13466,14787
38456,35082,15001,15953,34290,6343,9852,6066,4580,5809,9220,5698,5583,4515,9223,4390,10119,4422,4160,10853,5797,8869,8591,16109,6988,8551,6131,14726,13613,8643,20018,12243,9872,8423,15394,14372,26024,19742,12555,11668,5612,11212,10205,10095,7582,6485,7181,12297,1887,3172,557,0,6525,1140,17956,17956,20700,19025,15992,23330,23902,14454,17950,19931,5898,8971,7314,6249,14125,12937,8763,12298,10031,12439,7869,14658,13152,15966,11361,13408,14729
44332,40958,20876,21829,40166,12218,8941,11942,8591,8858,10457,11573,9595,3451,15098,6661,15994,7795,4910,13098,11172,14172,9826,13882,6397,11354,7009,10860,14553,13855,20896,17109,12143,10694,16272,18383,31900,24067,16880,15680,3348,8133,8231,8565,5808,5458,5713,2833,7507,3634,8060,7548,0,5675,27303,27303,26575,21698,21868,29205,26575,20267,23763,25807,11339,14784,12526,11235,19938,17637,13775,18160,18848,19089,13082,20534,19028,22309,17174,19221,20542
39369,35995,15913,16866,35203,7255,10765,6978,5492,6721,10133,6610,6496,4289,9629,2943,11031,4112,2778,9406,5486,8559,7407,14925,5804,6930,4947,13542,12166,8332,19527,10795,8425,6975,14210,15284,26937,20655,13467,12581,4451,12124,11118,11008,8494,7398,8094,12072,2243,2947,1265,1230,6300,0,17646,17646,21612,18714,16905,24242,23592,14143,17640,20844,5588,8661,7003,5938,13815,12626,8452,11988,9720,12128,7559,15570,14065,15655,11051,13098,14418
32530,29156,8204,10027,28364,19076,28301,18800,21182,24258,25403,20528,21114,29804,11469,17403,14192,16352,31093,23213,15980,12169,20122,34377,32237,19703,18819,32994,22686,12977,14602,19909,13690,22435,24304,22175,20098,14645,21774,26645,24061,29661,28654,28544,26031,24934,25630,36001,16292,19089,17789,21799,33223,17756,0,0,1547,8985,5809,11610,21234,3823,5244,10103,14333,10838,12706,12814,4005,18339,11475,11661,12198,11802,12174,6072,8924,5461,8813,6228,4386
32530,29156,8204,10027,28364,19076,28301,18800,21182,24258,25403,20528,21114,29804,11469,17403,14192,16352,31093,23213,15980,12169,20122,34377,32237,19703,18819,32994,22686,12977,14602,19909,13690,22435,24304,22175,20098,14645,21774,26645,24061,29661,28654,28544,26031,24934,25630,36001,16292,19089,17789,21799,33223,17756,0,0,1547,8985,5809,11610,21234,3823,5244,10103,14333,10838,12706,12814,4005,18339,11475,11661,12198,11802,12174,6072,8924,5461,8813,6228,4386
32620,29246,8294,10117,28454,19166,28391,18890,21272,24348,25493,20618,21205,29865,11530,17464,14282,16413,31154,23274,16041,12230,20183,34438,32299,19764,18880,33055,22747,13038,14663,19970,13751,22496,24366,22265,20188,14736,21864,26736,24151,29751,28744,28634,26121,25024,25720,36062,16353,19150,17851,17799,33284,17817,728,728,0,9046,5899,12191,21295,3885,5305,10193,14394,10899,12767,12875,4066,18401,11536,11722,12259,11863,12235,6133,8985,5551,8874,6289,4447
